# param.mu, -tC, rho1, E_exact*2/z, rho_exact

2.011582875253810e+00 -2.816077727271014e-01 8.259074049348087e-01 -2.812401242666080e-01 8.260078374058886e-01
2.021582875253810e+00 -2.791431477006796e-01 8.277388825943169e-01 -2.786596151989355e-01 8.279273016505284e-01
2.031582875253810e+00 -2.766393153223058e-01 8.295907073788440e-01 -2.760583537963777e-01 8.298526545256030e-01
2.041582875253810e+00 -2.740940966447433e-01 8.314642158235328e-01 -2.734361593832668e-01 8.317839712748235e-01
2.051582875253810e+00 -2.715051860218758e-01 8.333608120713341e-01 -2.707928484007595e-01 8.337213281520961e-01
2.061582875253809e+00 -2.688703855203977e-01 8.352817964727042e-01 -2.681282343785114e-01 8.356648024225365e-01
2.071582875253810e+00 -2.661880021277890e-01 8.372280812537569e-01 -2.654421279089536e-01 8.376144723615675e-01
2.081582875253810e+00 -2.634574256844929e-01 8.391997838891586e-01 -2.627343366245898e-01 8.395704172518592e-01
2.091582875253810e+00 -2.606798439890100e-01 8.411957331532426e-01 -2.600046651787677e-01 8.415327173778443e-01
2.101582875253809e+00 -2.578589469725058e-01 8.432129960829743e-01 -2.572529152304515e-01 8.435014540174999e-01
2.111582875253810e+00 -2.550013543537956e-01 8.452466136107920e-01 -2.544788854335676e-01 8.454767094310717e-01
2.121582875253810e+00 -2.521164529063584e-01 8.472897601255802e-01 -2.516823714315784e-01 8.474585668463561e-01
2.131582875253810e+00 -2.492154516170651e-01 8.493344487990724e-01 -2.488631658580072e-01 8.494471104401327e-01
2.141582875253810e+00 -2.463097734852600e-01 8.513726829148404e-01 -2.460210583437342e-01 8.514424253152788e-01
2.151582875253810e+00 -2.434092483553441e-01 8.533977159658808e-01 -2.431558355319765e-01 8.534445974730444e-01
2.161582875253810e+00 -2.405207042200768e-01 8.554050025889545e-01 -2.402672811019778e-01 8.554537137799154e-01
2.171582875253810e+00 -2.376473606762994e-01 8.573925706539930e-01 -2.373551758025604e-01 8.574698619284131e-01
2.181582875253810e+00 -2.347890518193429e-01 8.593608130382298e-01 -2.344192974968340e-01 8.594931303911042e-01
2.191582875253810e+00 -2.319430045684252e-01 8.613119040943575e-01 -2.314594212195141e-01 8.615236083670147e-01
2.201582875253810e+00 -2.291048116697742e-01 8.632490980579156e-01 -2.284753192484869e-01 8.635613857195328e-01
2.211582875253810e+00 -2.262693251630036e-01 8.651760991734364e-01 -2.254667611924564e-01 8.656065529047902e-01
2.221582875253810e+00 -2.234313385021720e-01 8.670965906103852e-01 -2.224335140967520e-01 8.676592008893669e-01
2.231582875253810e+00 -2.205860385062108e-01 8.690139302156750e-01 -2.193753425696283e-01 8.697194210560402e-01
2.241582875253810e+00 -2.177292669202511e-01 8.709309815625658e-01 -2.162920089316952e-01 8.717873050961296e-01
2.251582875253810e+00 -2.148576471822417e-01 8.728500392342243e-01 -2.131832733914522e-01 8.738629448868078e-01
2.261582875253810e+00 -2.098403593189077e-01 8.761824532259568e-01 -2.100488942502959e-01 8.759464323515403e-01
2.271582875253810e+00 -2.069163186811779e-01 8.781145104229768e-01 -2.068886281408056e-01 8.780378593015804e-01
2.281582875253810e+00 -2.039398019224601e-01 8.800732586149836e-01 -2.037022303026260e-01 8.801373172561756e-01
2.291582875253810e+00 -2.009080938040862e-01 8.820601737933560e-01 -2.004894549008353e-01 8.822448972388347e-01
2.301582875253810e+00 -1.978178690105939e-01 8.840771022662688e-01 -1.972500553923667e-01 8.843606895466459e-01
2.311582875253809e+00 -1.946651399044231e-01 8.861262871261066e-01 -1.939837849468024e-01 8.864847834892409e-01
2.321582875253810e+00 -1.914453824270129e-01 8.882102794519089e-01 -1.906903969287402e-01 8.886172670935188e-01
2.331582875253810e+00 -1.881540224502113e-01 8.903316204688675e-01 -1.873696454499545e-01 8.907582267697277e-01
2.341582875253810e+00 -1.847875211106327e-01 8.924921485227687e-01 -1.840212860007264e-01 8.929077469338639e-01
2.351582875253809e+00 -1.813452495625863e-01 8.946918199208667e-01 -1.806450761710910e-01 8.950659095806437e-01
2.361582875253810e+00 -1.778320314808225e-01 8.969271340549236e-01 -1.772407764742994e-01 8.972327938004790e-01
2.371582875253810e+00 -1.742605418676871e-01 8.991896860739779e-01 -1.738081512866343e-01 8.994084752329077e-01
2.381582875253810e+00 -1.706519539979733e-01 9.014658554013456e-01 -1.703469699198260e-01 9.015930254478404e-01
2.391582875253810e+00 -1.670332397932298e-01 9.037385988092677e-01 -1.668570078448104e-01 9.037865112446488e-01
2.401582875253810e+00 -1.634312070990125e-01 9.059912392929346e-01 -1.633380480884602e-01 9.059889938576223e-01
2.411582875253810e+00 -1.598658429246709e-01 9.082115995549719e-01 -1.597898828283348e-01 9.082005280545126e-01
2.421582875253810e+00 -1.563463263474623e-01 9.103943869877799e-01 -1.562123152144904e-01 9.104211611127964e-01
2.431582875253810e+00 -1.528711474643184e-01 9.125409900678316e-01 -1.526051614521292e-01 9.126509316558016e-01
2.441582875253810e+00 -1.494311608886651e-01 9.146574748603532e-01 -1.489682531844486e-01 9.148898683279164e-01
2.451582875253810e+00 -1.460134148696537e-01 9.167521513946213e-01 -1.453014402216909e-01 9.171379882846232e-01
2.461582875253810e+00 -1.426042613631584e-01 9.188336332929878e-01 -1.416045936702933e-01 9.193952954689785e-01
2.471582875253810e+00 -1.391913058222271e-01 9.209096460664985e-01 -1.378776095254824e-01 9.216617786412027e-01
2.481582875253810e+00 -1.357643905775964e-01 9.229864472263890e-01 -1.341204128019649e-01 9.239374091221579e-01
2.491582875253810e+00 -1.300960366320243e-01 9.264031834789276e-01 -1.303329622909938e-01 9.262221382043639e-01
2.501582875253810e+00 -1.266087405800579e-01 9.284959547431598e-01 -1.265152560485295e-01 9.285158941756245e-01
2.511582875253810e+00 -1.230344435007689e-01 9.306331235449073e-01 -1.226673377391873e-01 9.308185788899274e-01
2.521582875253810e+00 -1.193664644411458e-01 9.328181977253623e-01 -1.187893039849669e-01 9.331300638076050e-01
2.531582875253810e+00 -1.155962098515788e-01 9.350557569144446e-01 -1.148813128975407e-01 9.354501854112296e-01
2.541582875253810e+00 -1.117133479886574e-01 9.373513305499160e-01 -1.109435940094809e-01 9.377787398846499e-01
2.551582875253810e+00 -1.077078815511923e-01 9.397101657430330e-01 -1.069764598651090e-01 9.401154769189913e-01
2.561582875253809e+00 -1.035762164787459e-01 9.421336864732144e-01 -1.029803195879484e-01 9.424600924801401e-01
2.571582875253810e+00 -9.933258699603172e-02 9.446129090776000e-01 -9.895569481221045e-02 9.448122203355745e-01
2.581582875253810e+00 -9.502156172349394e-02 9.471213699181483e-01 -9.490323845443471e-02 9.471714220922682e-01
2.591582875253810e+00 -9.071766754616806e-02 9.496156518459853e-01 -9.082375691381296e-02 9.495371754389305e-01
2.601582875253809e+00 -8.650025088042966e-02 9.520501697508933e-01 -8.671823643330050e-02 9.519088602111763e-01
2.611582875253810e+00 -8.241775537455301e-02 9.543977255122942e-01 -8.258787453839281e-02 9.542857418021431e-01
2.621582875253810e+00 -7.847239706795131e-02 9.566579627545057e-01 -7.843411771038493e-02 9.566669513163081e-01
2.631582875253810e+00 -7.463272332364673e-02 9.588497433136733e-01 -7.425870676537899e-02 9.590514617007402e-01
2.641582875253810e+00 -7.085529770765547e-02 9.609984919574749e-01 -7.006373182673549e-02 9.614380588714662e-01
2.651582875253810e+00 -6.709989842444264e-02 9.631274727293065e-01 -6.585169933633706e-02 9.638253065625605e-01
2.661582875253810e+00 -6.333617572079524e-02 9.652540636252490e-01 -6.162561430632748e-02 9.662115032321034e-01
2.671582875253810e+00 -5.752166139173452e-02 9.685235600712574e-01 -5.738908205289605e-02 9.685946288179805e-01
2.681582875253810e+00 -5.359325771928387e-02 9.707242287240440e-01 -5.314643510595324e-02 9.709722783804030e-01
2.691582875253810e+00 -4.949582341636714e-02 9.730116430387145e-01 -4.890289305233177e-02 9.733415785930918e-01
2.701582875253810e+00 -4.520273365223005e-02 9.753996361112489e-01 -4.466476606159104e-02 9.756990814860507e-01
2.711582875253810e+00 -4.069716764770089e-02 9.778964015765537e-01 -4.043971727866161e-02 9.780406275299099e-01
2.721582875253810e+00 -3.604141277082220e-02 9.804664454499488e-01 -3.623710601711590e-02 9.803611666292658e-01
2.731582875253810e+00 -3.147295099830121e-02 9.829785915029153e-01 -3.206844427576195e-02 9.826545200613445e-01
2.741582875253810e+00 -2.729772104875169e-02 9.852659106899516e-01 -2.794801632090470e-02 9.849130573930583e-01
2.751582875253810e+00 -2.359597218225152e-02 9.872866647790536e-01 -2.389374030817405e-02 9.871272471095300e-01
2.761582875253810e+00 -2.021604963467369e-02 9.891257212371294e-01 -1.992840320143491e-02 9.892850122898956e-01
2.771582875253810e+00 -1.697477196224876e-02 9.908840090287445e-01 -1.608150002054831e-02 9.913707703180857e-01
2.781582875253810e+00 -1.243971361182475e-02 9.933337927961314e-01 -1.239211521587118e-02 9.933639269903521e-01
2.791582875253810e+00 -9.018035555064740e-03 9.951761856512089e-01 -8.913761622547900e-03 9.952363440977424e-01
2.801582875253810e+00 -5.262188617142554e-03 9.971912730061894e-01 -5.723375261697114e-03 9.969476237499870e-01
2.811582875253809e+00 -1.888623631686254e-03 9.989946209991140e-01 -2.940989464716252e-03 9.984347708031943e-01
2.821582875253810e+00 -4.826215625466672e-04 9.997438919067210e-01 -7.886289777235718e-04 9.995811608979741e-01
