# param.mu, -tC, rho1, E_exact*2/z, rho_exact

2.011582875253810e+00 -2.824480767402645e-01 8.257702593326831e-01 -2.812401242666080e-01 8.260078374058886e-01
2.021582875253810e+00 -2.798536055058897e-01 8.276945898288581e-01 -2.786596151989355e-01 8.279273016505284e-01
2.031582875253810e+00 -2.772663026542018e-01 8.296041956215943e-01 -2.760583537963777e-01 8.298526545256030e-01
2.041582875253810e+00 -2.746874941578364e-01 8.314983069999383e-01 -2.734361593832668e-01 8.317839712748235e-01
2.051582875253810e+00 -2.721179554438601e-01 8.333765719253164e-01 -2.707928484007595e-01 8.337213281520961e-01
2.061582875253809e+00 -2.695579412047199e-01 8.352390254562118e-01 -2.681282343785114e-01 8.356648024225365e-01
2.071582875253810e+00 -2.670072328239772e-01 8.370860471464925e-01 -2.654421279089536e-01 8.376144723615675e-01
2.081582875253810e+00 -2.644651977367952e-01 8.389183108800486e-01 -2.627343366245898e-01 8.395704172518592e-01
2.091582875253810e+00 -2.619308553203519e-01 8.407367312562003e-01 -2.600046651787677e-01 8.415327173778443e-01
2.101582875253809e+00 -2.594029446436391e-01 8.425424099761981e-01 -2.572529152304515e-01 8.435014540174999e-01
2.111582875253810e+00 -2.568799903885071e-01 8.443365848646772e-01 -2.544788854335676e-01 8.454767094310717e-01
2.121582875253810e+00 -2.543603643024333e-01 8.461205833268509e-01 -2.516823714315784e-01 8.474585668463561e-01
2.131582875253810e+00 -2.518423405248655e-01 8.478957812878822e-01 -2.488631658580072e-01 8.494471104401327e-01
2.141582875253810e+00 -2.493241439620230e-01 8.496635680388245e-01 -2.460210583437342e-01 8.514424253152788e-01
2.151582875253810e+00 -2.468039915345297e-01 8.514253169435433e-01 -2.431558355319765e-01 8.534445974730444e-01
2.161582875253810e+00 -2.442801265860651e-01 8.531823616378987e-01 -2.402672811019778e-01 8.554537137799154e-01
2.171582875253810e+00 -2.417508470389102e-01 8.549359771570654e-01 -2.373551758025604e-01 8.574698619284131e-01
2.181582875253810e+00 -2.392145280433744e-01 8.566873653331512e-01 -2.344192974968340e-01 8.594931303911042e-01
2.191582875253810e+00 -2.366696399251861e-01 8.584376437869721e-01 -2.314594212195141e-01 8.615236083670147e-01
2.201582875253810e+00 -2.341147622180156e-01 8.601878378710031e-01 -2.284753192484869e-01 8.635613857195328e-01
2.211582875253810e+00 -2.315485945032066e-01 8.619388749856894e-01 -2.254667611924564e-01 8.656065529047902e-01
2.221582875253810e+00 -2.209344168682656e-01 8.690870817744996e-01 -2.224335140967520e-01 8.676592008893669e-01
2.231582875253810e+00 -2.183564286287714e-01 8.708097554481598e-01 -2.193753425696283e-01 8.697194210560402e-01
2.241582875253810e+00 -2.157355251890193e-01 8.725546900632472e-01 -2.162920089316952e-01 8.717873050961296e-01
2.251582875253810e+00 -2.130701097332726e-01 8.743227142772789e-01 -2.131832733914522e-01 8.738629448868078e-01
2.261582875253810e+00 -2.103584326758219e-01 8.761147427246259e-01 -2.100488942502959e-01 8.759464323515403e-01
2.271582875253810e+00 -2.075985685641384e-01 8.779317893025528e-01 -2.068886281408056e-01 8.780378593015804e-01
2.281582875253810e+00 -2.047883912307111e-01 8.797749813039736e-01 -2.037022303026260e-01 8.801373172561756e-01
2.291582875253810e+00 -2.019255482910921e-01 8.816455736713562e-01 -2.004894549008353e-01 8.822448972388347e-01
2.301582875253810e+00 -1.990074368941492e-01 8.835449621483231e-01 -1.972500553923667e-01 8.843606895466459e-01
2.311582875253809e+00 -1.960311837908784e-01 8.854746933986403e-01 -1.939837849468024e-01 8.864847834892409e-01
2.321582875253810e+00 -1.929936344001191e-01 8.874364691902694e-01 -1.906903969287402e-01 8.886172670935188e-01
2.331582875253810e+00 -1.898913577061730e-01 8.894321404554187e-01 -1.873696454499545e-01 8.907582267697277e-01
2.341582875253810e+00 -1.867206765739345e-01 8.914636854161252e-01 -1.840212860007264e-01 8.929077469338639e-01
2.351582875253809e+00 -1.834777363459045e-01 8.935331640623172e-01 -1.806450761710910e-01 8.950659095806437e-01
2.361582875253810e+00 -1.801586280909739e-01 8.956426392848801e-01 -1.772407764742994e-01 8.972327938004790e-01
2.371582875253810e+00 -1.767595858898835e-01 8.977940533521049e-01 -1.738081512866343e-01 8.994084752329077e-01
2.381582875253810e+00 -1.732772787039133e-01 8.999890480113222e-01 -1.703469699198260e-01 9.015930254478404e-01
2.391582875253810e+00 -1.697092144651292e-01 9.022287186340877e-01 -1.668570078448104e-01 9.037865112446488e-01
2.401582875253810e+00 -1.660542639681720e-01 9.045132993221641e-01 -1.633380480884602e-01 9.059889938576223e-01
2.411582875253810e+00 -1.623132915103271e-01 9.068417887147091e-01 -1.597898828283348e-01 9.082005280545126e-01
2.421582875253810e+00 -1.584898457317750e-01 9.092115465711944e-01 -1.562123152144904e-01 9.104211611127964e-01
2.431582875253810e+00 -1.545908193197563e-01 9.116179178281969e-01 -1.526051614521292e-01 9.126509316558016e-01
2.441582875253810e+00 -1.506269390173365e-01 9.140539681133255e-01 -1.489682531844486e-01 9.148898683279164e-01
2.451582875253810e+00 -1.466129159627705e-01 9.165104315185186e-01 -1.453014402216909e-01 9.171379882846232e-01
2.461582875253810e+00 -1.425670955372074e-01 9.189759631281479e-01 -1.416045936702933e-01 9.193952954689785e-01
2.471582875253810e+00 -1.385105160212932e-01 9.214377438870227e-01 -1.378776095254824e-01 9.216617786412027e-01
2.481582875253810e+00 -1.344654157386411e-01 9.238824055545831e-01 -1.341204128019649e-01 9.239374091221579e-01
2.491582875253810e+00 -1.304533849905398e-01 9.262971503217067e-01 -1.303329622909938e-01 9.262221382043639e-01
2.501582875253810e+00 -1.264934813300035e-01 9.286708698913774e-01 -1.265152560485295e-01 9.285158941756245e-01
2.511582875253810e+00 -1.226006568723431e-01 9.309950560708161e-01 -1.226673377391873e-01 9.308185788899274e-01
2.521582875253810e+00 -1.187847653816003e-01 9.332643485818457e-01 -1.187893039849669e-01 9.331300638076050e-01
2.531582875253810e+00 -1.150502587688258e-01 9.354766635419237e-01 -1.148813128975407e-01 9.354501854112296e-01
2.541582875253810e+00 -1.113965141158067e-01 9.376329470506961e-01 -1.109435940094809e-01 9.377787398846499e-01
2.551582875253810e+00 -1.078186140048274e-01 9.397366667728847e-01 -1.069764598651090e-01 9.401154769189913e-01
2.561582875253809e+00 -1.043083609325682e-01 9.417931760807453e-01 -1.029803195879484e-01 9.424600924801401e-01
2.571582875253810e+00 -1.008553304570052e-01 9.438090678535687e-01 -9.895569481221045e-02 9.448122203355745e-01
2.581582875253810e+00 -9.744782758305386e-02 9.457915971144445e-01 -9.490323845443471e-02 9.471714220922682e-01
2.591582875253810e+00 -9.407367702384548e-02 9.477482112308877e-01 -9.082375691381296e-02 9.495371754389305e-01
2.601582875253809e+00 -9.072083171101764e-02 9.496861943004441e-01 -8.671823643330050e-02 9.519088602111763e-01
2.611582875253810e+00 -8.737781877086064e-02 9.516124120635502e-01 -8.258787453839281e-02 9.542857418021431e-01
2.621582875253810e+00 -8.403405973597797e-02 9.535331339311320e-01 -7.843411771038493e-02 9.566669513163081e-01
2.631582875253810e+00 -8.068010697855238e-02 9.554539063070979e-01 -7.425870676537899e-02 9.590514617007402e-01
2.641582875253810e+00 -6.936197552228299e-02 9.618665756369960e-01 -7.006373182673549e-02 9.614380588714662e-01
2.651582875253810e+00 -6.599731055550581e-02 9.637665068660589e-01 -6.585169933633706e-02 9.638253065625605e-01
2.661582875253810e+00 -6.250200759157727e-02 9.657345819326785e-01 -6.162561430632748e-02 9.662115032321034e-01
2.671582875253810e+00 -5.886189198908218e-02 9.677781399891157e-01 -5.738908205289605e-02 9.685946288179805e-01
2.681582875253810e+00 -5.505958203152903e-02 9.699061929018169e-01 -5.314643510595324e-02 9.709722783804030e-01
2.691582875253810e+00 -5.107377559433392e-02 9.721297895210487e-01 -4.890289305233177e-02 9.733415785930918e-01
2.701582875253810e+00 -4.687905537279909e-02 9.744620877164289e-01 -4.466476606159104e-02 9.756990814860507e-01
2.711582875253810e+00 -4.244756184005934e-02 9.769174000488641e-01 -4.043971727866161e-02 9.780406275299099e-01
2.721582875253810e+00 -3.775558440123349e-02 9.795075648475897e-01 -3.623710601711590e-02 9.803611666292658e-01
2.731582875253810e+00 -3.280062192606531e-02 9.822326668680912e-01 -3.206844427576195e-02 9.826545200613445e-01
2.741582875253810e+00 -2.763509625478990e-02 9.850628523817454e-01 -2.794801632090470e-02 9.849130573930583e-01
2.751582875253810e+00 -2.241248707916748e-02 9.879137016952083e-01 -2.389374030817405e-02 9.871272471095300e-01
2.761582875253810e+00 -1.741005066754863e-02 9.906346620560470e-01 -1.992840320143491e-02 9.892850122898956e-01
2.771582875253810e+00 -1.296725333095199e-02 9.930431306772481e-01 -1.608150002054831e-02 9.913707703180857e-01
2.781582875253810e+00 -9.340986682296791e-03 9.950027774593677e-01 -1.239211521587118e-02 9.933639269903521e-01
2.791582875253810e+00 -6.596806972296074e-03 9.964813319353203e-01 -8.913761622547900e-03 9.952363440977424e-01
2.801582875253810e+00 -4.630103353255505e-03 9.975379585429035e-01 -5.723375261697114e-03 9.969476237499870e-01
2.811582875253809e+00 -3.263168702289661e-03 9.982703100210184e-01 -2.940989464716252e-03 9.984347708031943e-01
2.821582875253810e+00 -2.323844969292270e-03 9.987721819000949e-01 -7.886289777235718e-04 9.995811608979741e-01
